date,Numeric score,Colour,Size,Line,author,title,Numeric score std err,Numeric score min,Numeric score max,not_related,Prediction,Probability,Prob std err,Prediction confidence,Key quote,Quote confidence,Rationale,date_popup,unrelated
2019-12-16,0.255,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-12-16,No
2019-12-16,0.293,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-12-16,No
2019-12-12,0.292,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-12-12,No
2019-12-12,0.306,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-12-12,No
2019-12-04,0.322,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-12-04,No
2019-12-03,0.315,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-12-03,No
2019-12-02,0.288,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-12-02,No
2019-11-28,0.309,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-28,No
2019-11-28,0.302,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-28,No
2019-11-25,0.285,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-25,No
2019-11-23,0.288,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-23,No
2019-11-22,0.327,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-22,No
2019-11-20,0.295,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-20,No
2019-11-18,0.327,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-18,No
2019-11-14,0.308,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-14,No
2019-11-14,0.271,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-14,No
2019-11-14,0.195,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-14,No
2019-11-12,0.169,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-12,No
2019-11-11,0.151,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-11,No
2019-11-07,0.151,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-11-07,No
2019-10-25,0.169,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-10-25,No
2019-10-24,0.21,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-10-24,No
2019-10-20,0.284,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-10-20,No
2019-10-18,0.263,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-10-18,No
2019-10-16,0.288,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-10-16,No
2019-10-16,0.284,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-10-16,No
2019-10-11,0.295,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-10-11,No
2019-10-10,0.262,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-10-10,No
2019-10-01,0.27,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-10-01,No
2019-09-30,0.285,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-09-30,No
2019-09-30,0.288,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-09-30,No
2019-09-30,0.295,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-09-30,No
2019-09-27,0.267,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-09-27,No
2019-09-26,0.24,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-09-26,No
2019-09-26,0.177,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-09-26,No
2019-09-24,0.254,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-09-24,No
2019-09-16,0.227,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-09-16,No
2019-09-16,0.223,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-09-16,No
2019-09-12,0.245,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-09-12,No
2019-08-30,0.309,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-08-30,No
2019-08-19,0.23,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-08-19,No
2019-07-25,0.229,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-07-25,No
2019-07-17,0.262,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-07-17,No
2019-07-11,0.263,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-07-11,No
2019-07-09,0.249,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-07-09,No
2019-07-02,0.252,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-07-02,No
2019-07-01,0.268,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-07-01,No
2019-07-01,0.272,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-07-01,No
2019-06-29,0.277,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-06-29,No
2019-06-18,0.304,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-06-18,No
2019-06-17,0.321,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-06-17,No
2019-06-12,0.32,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-06-12,No
2019-06-06,0.321,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-06-06,No
2019-05-28,0.327,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-05-28,No
2019-05-24,0.303,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-05-24,No
2019-05-16,0.281,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-05-16,No
2019-05-15,0.282,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-05-15,No
2019-05-02,0.273,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-05-02,No
2019-04-23,0.292,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-04-23,No
2019-04-17,0.312,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-04-17,No
2019-04-12,0.329,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-04-12,No
2019-04-12,0.335,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-04-12,No
2019-04-10,0.358,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-04-10,No
2019-04-02,0.335,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-04-02,No
2019-04-01,0.306,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-04-01,No
2019-03-29,0.298,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-03-29,No
2019-03-28,0.313,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-03-28,No
2019-03-28,0.328,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-03-28,No
2019-03-27,0.326,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-03-27,No
2019-03-27,0.339,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-03-27,No
2019-03-27,0.326,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-03-27,No
2019-03-22,0.262,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-03-22,No
2019-03-18,0.267,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-03-18,No
2019-03-11,0.271,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-03-11,No
2019-03-07,0.274,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-03-07,No
2019-02-23,0.297,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-02-23,No
2019-02-22,0.351,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-02-22,No
2019-02-18,0.311,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-02-18,No
2019-02-07,0.308,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-02-07,No
2019-01-29,0.364,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-01-29,No
2019-01-28,0.416,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-01-28,No
2019-01-25,0.398,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-01-25,No
2019-01-24,0.434,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-01-24,No
2019-01-16,0.458,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-01-16,No
2019-01-10,0.412,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-01-10,No
2019-01-04,0.396,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2019-01-04,No
2018-12-30,0.416,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-12-30,No
2018-12-15,0.381,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-12-15,No
2018-12-13,0.45,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-12-13,No
2018-11-29,0.429,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-11-29,No
2018-11-26,0.444,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-11-26,No
2018-11-26,0.443,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-11-26,No
2018-11-26,0.448,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-11-26,No
2018-11-23,0.365,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-11-23,No
2018-11-19,0.374,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-11-19,No
2018-11-16,0.347,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-11-16,No
2018-11-13,0.332,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-11-13,No
2018-11-08,0.363,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-11-08,No
2018-11-02,0.428,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-11-02,No
2018-10-31,0.45,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-10-31,No
2018-10-26,0.454,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-10-26,No
2018-10-26,0.516,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-10-26,No
2018-10-25,0.507,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-10-25,No
2018-10-25,0.479,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-10-25,No
2018-10-17,0.455,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-10-17,No
2018-10-14,0.444,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-10-14,No
2018-10-12,0.38,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-10-12,No
2018-10-12,0.408,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-10-12,No
2018-10-11,0.387,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-10-11,No
2018-10-10,0.425,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-10-10,No
2018-10-01,0.488,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-10-01,No
2018-09-24,0.505,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-09-24,No
2018-09-24,0.509,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-09-24,No
2018-09-17,0.516,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-09-17,No
2018-08-05,0.503,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-08-05,No
2018-07-26,0.441,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-07-26,No
2018-07-11,0.474,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-07-11,No
2018-07-09,0.417,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-07-09,No
2018-07-09,0.448,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-07-09,No
2018-07-03,0.461,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-07-03,No
2018-06-30,0.456,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-06-30,No
2018-06-25,0.427,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-06-25,No
2018-06-23,0.483,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-06-23,No
2018-06-21,0.423,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-06-21,No
2018-06-19,0.456,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-06-19,No
2018-06-15,0.472,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-06-15,No
2018-06-08,0.525,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-06-08,No
2018-06-06,0.478,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-06-06,No
2018-05-29,0.496,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-05-29,No
2018-05-29,0.448,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-05-29,No
2018-05-23,0.427,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-05-23,No
2018-05-16,0.38,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-05-16,No
2018-05-14,0.364,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-05-14,No
2018-05-14,0.354,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-05-14,No
2018-05-07,0.355,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-05-07,No
2018-05-04,0.358,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-05-04,No
2018-05-03,0.377,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-05-03,No
2018-04-27,0.427,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-27,No
2018-04-26,0.414,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-26,No
2018-04-26,0.447,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-26,No
2018-04-25,0.495,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-25,No
2018-04-24,0.442,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-24,No
2018-04-20,0.41,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-20,No
2018-04-18,0.405,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-18,No
2018-04-18,0.347,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-18,No
2018-04-16,0.296,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-16,No
2018-04-12,0.315,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-12,No
2018-04-10,0.313,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-10,No
2018-04-09,0.314,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-09,No
2018-04-09,0.393,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-09,No
2018-04-06,0.392,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-06,No
2018-04-06,0.428,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-06,No
2018-04-06,0.42,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-04-06,No
2018-03-19,0.436,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-03-19,No
2018-03-16,0.367,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-03-16,No
2018-03-14,0.375,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-03-14,No
2018-03-14,0.34,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-03-14,No
2018-03-14,0.341,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-03-14,No
2018-03-14,0.339,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-03-14,No
2018-03-12,0.367,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-03-12,No
2018-03-08,0.352,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-03-08,No
2018-02-26,0.361,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-02-26,No
2018-02-23,0.406,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-02-23,No
2018-02-19,0.393,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-02-19,No
2018-02-08,0.336,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-02-08,No
2018-02-02,0.317,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-02-02,No
2018-02-02,0.299,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-02-02,No
2018-02-01,0.263,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-02-01,No
2018-01-31,0.311,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-01-31,No
2018-01-31,0.317,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-01-31,No
2018-01-29,0.339,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-01-29,No
2018-01-25,0.406,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-01-25,No
2018-01-18,0.432,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-01-18,No
2018-01-17,0.409,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2018-01-17,No
2017-12-30,0.482,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-12-30,No
2017-12-29,0.536,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-12-29,No
2017-12-16,0.549,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-12-16,No
2017-12-14,0.564,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-12-14,No
2017-12-06,0.597,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-12-06,No
2017-12-04,0.561,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-12-04,No
2017-11-29,0.518,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-29,No
2017-11-23,0.439,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-23,No
2017-11-23,0.442,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-23,No
2017-11-21,0.39,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-21,No
2017-11-20,0.389,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-20,No
2017-11-17,0.401,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-17,No
2017-11-16,0.401,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-16,No
2017-11-16,0.34,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-16,No
2017-11-15,0.409,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-15,No
2017-11-14,0.415,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-14,No
2017-11-13,0.428,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-13,No
2017-11-09,0.415,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-09,No
2017-11-09,0.434,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-09,No
2017-11-07,0.359,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-07,No
2017-11-06,0.402,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-06,No
2017-11-06,0.367,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-06,No
2017-11-03,0.385,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-11-03,No
2017-10-29,0.36,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-10-29,No
2017-10-27,0.36,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-10-27,No
2017-10-26,0.292,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-10-26,No
2017-10-17,0.278,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-10-17,No
2017-10-15,0.348,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-10-15,No
2017-10-13,0.397,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-10-13,No
2017-10-12,0.464,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-10-12,No
2017-10-11,0.464,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-10-11,No
2017-10-09,0.519,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-10-09,No
2017-10-09,0.443,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-10-09,No
2017-10-06,0.414,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-10-06,No
2017-10-02,0.358,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-10-02,No
2017-09-29,0.382,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-29,No
2017-09-29,0.38,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-29,No
2017-09-28,0.46,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-28,No
2017-09-25,0.446,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-25,No
2017-09-25,0.52,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-25,No
2017-09-22,0.493,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-22,No
2017-09-20,0.459,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-20,No
2017-09-16,0.404,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-16,No
2017-09-15,0.398,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-15,No
2017-09-13,0.35,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-13,No
2017-09-12,0.383,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-12,No
2017-09-11,0.442,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-11,No
2017-09-07,0.391,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-07,No
2017-09-01,0.445,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-09-01,No
2017-08-22,0.405,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-08-22,No
2017-07-29,0.374,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-07-29,No
2017-07-25,0.339,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-07-25,No
2017-07-24,0.366,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-07-24,No
2017-07-11,0.311,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-07-11,No
2017-07-08,0.345,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-07-08,No
2017-07-07,0.425,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-07-07,No
2017-07-06,0.388,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-07-06,No
2017-07-04,0.399,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-07-04,No
2017-06-30,0.439,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-06-30,No
2017-06-30,0.427,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-06-30,No
2017-06-28,0.345,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-06-28,No
2017-06-27,0.346,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-06-27,No
2017-06-22,0.365,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-06-22,No
2017-06-14,0.37,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-06-14,No
2017-06-12,0.353,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-06-12,No
2017-06-08,0.358,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-06-08,No
2017-06-01,0.395,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-06-01,No
2017-05-31,0.365,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-31,No
2017-05-29,0.332,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-29,No
2017-05-25,0.352,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-25,No
2017-05-24,0.352,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-24,No
2017-05-24,0.322,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-24,No
2017-05-19,0.324,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-19,No
2017-05-16,0.392,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-16,No
2017-05-11,0.409,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-11,No
2017-05-11,0.41,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-11,No
2017-05-10,0.393,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-10,No
2017-05-08,0.379,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-08,No
2017-05-04,0.314,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-04,No
2017-05-04,0.285,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-05-04,No
2017-04-27,0.317,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-04-27,No
2017-04-21,0.322,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-04-21,No
2017-04-19,0.341,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-04-19,No
2017-04-10,0.363,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-04-10,No
2017-04-08,0.365,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-04-08,No
2017-04-06,0.338,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-04-06,No
2017-04-04,0.34,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-04-04,No
2017-04-03,0.357,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-04-03,No
2017-04-03,0.339,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-04-03,No
2017-03-31,0.336,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-03-31,No
2017-03-30,0.337,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-03-30,No
2017-03-29,0.354,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-03-29,No
2017-03-27,0.331,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-03-27,No
2017-03-24,0.307,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-03-24,No
2017-03-22,0.309,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-03-22,No
2017-03-16,0.302,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-03-16,No
2017-03-15,0.355,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-03-15,No
2017-03-09,0.359,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-03-09,No
2017-02-23,0.399,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-02-23,No
2017-02-23,0.415,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-02-23,No
2017-02-19,0.405,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-02-19,No
2017-02-10,0.349,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-02-10,No
2017-02-07,0.336,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-02-07,No
2017-02-07,0.301,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-02-07,No
2017-02-06,0.291,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-02-06,No
2017-02-05,0.355,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-02-05,No
2017-02-02,0.379,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-02-02,No
2017-02-02,0.407,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-02-02,No
2017-01-26,0.39,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2017-01-26,No
