date,Numeric score,Colour,Size,Line,author,title,Numeric score std err,Numeric score min,Numeric score max,not_related,Prediction,Probability,Prob std err,Prediction confidence,Key quote,Quote confidence,Rationale,date_popup,unrelated
2019-05-30,0.51,#97D83FFF,3,,Randal K Quarles,,0.032,0.5,0.6,FALSE,Hold,0.74,0.052,1,A general consensus has emerged that monetary policy should be guided primarily by the outlook for unemployment and inflation and not by the state of financial vulnerabilities.,0.6,"The speech emphasizes a balanced approach to monetary policy, prioritizing the targets of employment and inflation over adjusting for financial vulnerabilities. This suggests a neutral stance with a likelihood of holding rates steady.",2019-05-30,No
2019-03-29,0.51,#97D83FFF,3,,Randal K Quarles,,0.032,0.5,0.6,FALSE,Hold,0.745,0.069,1,"In regard to policy, I am very comfortable remaining patient at this point and monitoring the incoming data.",0.4,"The speaker emphasizes a patient and data-dependent approach, indicating potential for future rate increases but not committing to immediate action, consistent with a neutral stance.",2019-03-29,No
2019-02-22,0.46,#97D83FFF,3,,Randal K Quarles,,0.084,0.3,0.5,FALSE,Hold,0.755,0.069,1,"Finally, in assessing our balance sheet policy, it is important to point out that the Fed remains entirely focused on meeting its statutory dual-mandate objectives of maximum employment and price stability.",0.3,"The speech indicates a cautious approach towards balance sheet normalization, suggesting readiness to adjust if it impacts dual-mandate goals. The emphasis on ample reserves hints at a slightly dovish stance, but maintaining interest rates suggests a 'Hold' prediction.",2019-02-22,No
2018-10-18,0.62,#97D83FFF,3,,Randal K Quarles,,0.092,0.5,0.7,FALSE,Raise,0.757,0.045,0.7,"Given that the economy has performed fundamentally as I expected at the outset of this year, the right strategy is to maintain the gradual course that I have thought appropriate for some time now.",0.1,"Quarles expresses optimism about the economic outlook and potential growth, aligning with a policy of gradual tightening. His consistent view on the economy being in a 'good spot' suggests a tendency towards further rate hikes, albeit at a gradual pace.",2018-10-18,No
2018-05-04,0.49,#97D83FFF,3,,Randal K Quarles,,0.074,0.3,0.6,FALSE,Hold,0.675,0.042,1,"To conclude, I would like to reemphasize that I have touched on some highly uncertain issues today-issues that, I would like to stress again, have not been decided by the FOMC.",0.3,"While the speech delves deeply into regulatory influences on monetary policy, it does not explicitly convey an immediate inclination towards any significant policy action such as a rate cut or increase. The focus is on regulatory influences and understanding banks' reserve demands, suggesting a wait-and-see approach, leaning towards 'Hold' in the next rate meeting.",2018-05-04,No
2018-02-22,0.705,#97D83FFF,3,,Randal K Quarles,,0.016,0.7,0.75,FALSE,Raise,0.78,0.026,1,I anticipate further gradual increases in the policy rate will be appropriate to both sustain a healthy labor market and stabilize inflation around our 2 percent objective.,1,"Randal K Quarles expresses confidence in the strength of the labor market, anticipates further rate increases, and views the current inflation shortfall as temporary. These views suggest a bias towards tightening monetary policy, hence a somewhat hawkish stance.",2018-02-22,No
2017-07-31,0.365,#FDE725FF,3,,Stanley Fischer,The Low Level of Global Real Interest Rates,0.12,0.2,0.5,FALSE,Hold,0.69,0.057,1,A low equilibrium rate sends a powerful signal that the growth potential of the economy may be limited.,0.3,"The speech is primarily analytical about the reasons for the low level of global real interest rates, highlighting structural factors and uncertainties without suggesting an immediate change in monetary policy. Fischer emphasizes understanding and addressing the broader economic issues, which suggests a neutral stance on immediate policy changes.",2017-07-31,No
2017-06-27,0.55,#FDE725FF,3,,Stanley Fischer,An Assessment of Financial Stability in the United States,0.085,0.5,0.7,FALSE,Hold,0.672,0.083,0.9,There is no doubt the soundness and resilience of our financial system has improved since the 2007-09 crisis.,0.5,"Stanley Fischer's speech provides a balanced view of financial stability, highlighting both improvements in resilience and ongoing vulnerabilities. The assessment does not indicate an immediate need for a monetary policy adjustment, suggesting a 'hold' stance on the interest rate.",2017-06-27,No
2017-05-05,0.52,#FDE725FF,3,,Stanley Fischer,Committee Decisions and Monetary Policy Rules,0.103,0.3,0.7,FALSE,Hold,0.7,0,0.7,"Policymakers should consult the prescriptions of policy rules, but--almost needless to say--they should avoid applying them mechanically.",0.2,"Fischer emphasizes the importance of using monetary policy rules as benchmarks but advocates flexibility and committee discussions over strictly following them. This suggests a balanced approach, making the speech neutral in tone, with a slight leaning towards holding the current interest rate policy.",2017-05-05,No
2017-04-19,0.61,#FDE725FF,3,,Stanley Fischer, International Effects of Recent Policy Tightening,0.099,0.5,0.7,FALSE,Raise,0.742,0.058,0.6,I expect that U.S. policy normalization will be gradual under likely scenarios for the evolution of output and inflation.,0.4,"Fischer discusses the positive global outlook and the rationale for gradual U.S. policy normalization. His comments indicate confidence in economic conditions, suggesting a bias toward further tightening in rates.",2017-04-19,No
2017-04-17,0.56,#FDE725FF,3,,Stanley Fischer,Monetary Policy Expectations and Surprises,0.097,0.5,0.7,FALSE,Hold,0.721,0.027,0.7,A concern for surprising the market should not be a constraint on following or communicating the appropriate path of monetary policy.,0.4,"Stanley Fischer's speech is balanced, discussing the importance of communication and market expectations without indicating a distinct lean towards raising or cutting rates. Emphasizing avoiding surprises suggests stability, indicating a 'Hold' recommendation.",2017-04-17,No
2017-02-11,0.485,#FDE725FF,3,,Stanley Fischer,"&quot;I&#39;d Rather Have Bob Solow Than an Econometric Model, But ...&quot;",0.047,0.35,0.5,FALSE,Hold,0.695,0.037,1,The interest rate decision taken in August 2011 was unusual in that a decision was made about the likely path of future interest rates.,0.2,"Stanley Fischer discussed the complexity of monetary policy decision-making and model limitations, without signaling a strong bias towards tightening or easing. The speech indicates a balanced approach, suggesting a likelihood of holding interest rates steady until clearer economic indications arise.",2017-02-11,No
2016-11-21,0.54,#FDE725FF,3,,Stanley Fischer,Longer-Term Challenges for the U.S. Economy,0.126,0.3,0.7,FALSE,Hold,0.729,0.049,0.7,"Notwithstanding a number of shocks over the past year, the U.S. economy is performing reasonably well.",0.3,"The speech acknowledges moderate economic performance and challenges such as low interest rates and productivity growth, without suggesting immediate changes to monetary policy. This suggests a neutral stance, likely favoring holding rates at the next meeting.",2016-11-21,No
2016-11-04,0.705,#FDE725FF,3,,Stanley Fischer,The Economic Outlook,0.06,0.6,0.85,FALSE,Raise,0.785,0.063,1,Our assessment is that the most recent data have further strengthened the case for increasing the target range for the federal funds rate.,0.8,"Stanley Fischer indicates that the labor market is close to full employment and that inflation is expected to rise towards the Fed's target, suggesting an increased likelihood of raising rates. The high probability of a December rate increase mentioned in his speech further supports the somewhat hawkish stance.",2016-11-04,No
2016-10-17,0.46,#FDE725FF,3,,Stanley Fischer,Why Are Interest Rates So Low? Causes and Implications,0.158,0.3,0.7,FALSE,Hold,0.667,0.05,0.9,Those are three powerful reasons to prefer interest rates that are higher than current rates.,0.2,"Fischer's speech discusses the challenges of low interest rates but acknowledges why the Fed keeps them low, striving for balance between supporting employment and controlling inflation. This suggests a neutral stance with a likely hold on rates.",2016-10-17,No
2016-10-09,0.655,#FDE725FF,3,,Stanley Fischer,The U.S. Economy and Monetary Policy ,0.069,0.5,0.7,FALSE,Raise,0.717,0.05,0.9,The recent pickup in economic growth and continued progress in the labor market have strengthened the case for an increase in the federal funds rate.,0.8,"Fischer highlights solid labor market improvements and signs that growth is picking up, which supports the case for a rate increase. While the decision to hold rates at the last meeting was a close call, the expectation is for gradual rate hikes, indicating a somewhat hawkish stance, likely towards a rate rise soon.",2016-10-09,No
2016-08-21,0.575,#FDE725FF,3,,Stanley Fischer,Remarks on the U.S. Economy,0.15,0.5,0.8,FALSE,Hold,0.767,0.058,0.3,"So we are close to our targets. Not only that, the behavior of employment has been remarkably resilient.",0.2,"Stanley Fischer emphasizes that employment and inflation are close to targets and remarks on the resilience of the economy amid various shocks. However, he does not make a strong case for immediate policy adjustments, suggesting a 'Hold' stance at the next meeting.",2016-08-21,No
2016-03-07,0.47,#FDE725FF,3,,Stanley Fischer,Reflections on Macroeconomics Then and Now,0.149,0.3,0.8,FALSE,Hold,0.689,0.033,0.9,We may well at present be seeing the first stirrings of an increase in the inflation rate - something that we would like to happen.,0.4,"The speech reflects a balanced view with some optimism about the tools available to maintain expansionary policies, but no strong signal is given towards immediate rate changes. The overall tone is analytical and historical rather than prescriptive.",2016-03-07,No
2016-02-23,0.43,#FDE725FF,3,,Stanley Fischer,Recent Monetary Policy Developments,0.114,0.25,0.5,FALSE,Hold,0.715,0.034,1,"Of course, the FOMC is closely monitoring global economic and financial developments and assessing their implications for the labor market and inflation and the balance of risks to the outlook.",0.3,"The speech emphasizes data dependency and acknowledges uncertainty in the outlook, highlighting both positive labor market trends and global risks, which suggests a neutral stance on monetary policy at the time.",2016-02-23,No
2016-02-01,0.425,#FDE725FF,3,,Stanley Fischer,Recent Monetary Policy,0.153,0.25,0.65,FALSE,Hold,0.73,0.042,1,And my colleagues and I anticipate that economic conditions will evolve in a manner that will warrant only gradual increases in the federal funds rate.,0.5,"While acknowledging the need for gradual rate increases due to improvements in the labor market, Fischer also underscores the ongoing low inflation environment and global economic uncertainties, suggesting a cautious approach to further rate hikes.",2016-02-01,No
2016-01-03,0.42,#FDE725FF,3,,Stanley Fischer,"Monetary Policy, Financial Stability, and the Zero Lower Bound",0.14,0.3,0.7,FALSE,Hold,0.633,0.043,0.9,"At present, it looks likely that r* will remain low for the policy-relevant future, but there have in the past been both long swings and short-term changes in what can be thought of as equilibrium real rates.",0.2,"Stanley Fischer's speech shows a recognition of the persistent low equilibrium real interest rates and the challenges posed by the zero lower bound, indicating a somewhat dovish stance in addressing these issues while maintaining readiness to hold interest rates given the uncertainties discussed.",2016-01-03,No
2025-08-28,0.301,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-08-28,No
2025-08-22,0.389,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-08-22,No
2025-08-01,0.38,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-08-01,No
2025-07-17,0.472,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-07-17,No
2025-07-17,0.469,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-07-17,No
2025-07-10,0.561,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-07-10,No
2025-06-26,0.528,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-06-26,No
2025-06-24,0.527,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-06-24,No
2025-06-05,0.539,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-06-05,No
2025-06-03,0.493,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-06-03,No
2025-06-01,0.489,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-06-01,No
2025-05-14,0.534,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-05-14,No
2025-05-12,0.523,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-05-12,No
2025-05-09,0.513,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-05-09,No
2025-05-09,0.512,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-05-09,No
2025-05-09,0.469,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-05-09,No
2025-05-09,0.441,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-05-09,No
2025-04-22,0.457,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-04-22,No
2025-04-22,0.441,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-04-22,No
2025-04-14,0.499,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-04-14,No
2025-04-04,0.557,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-04-04,No
2025-04-03,0.575,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-04-03,No
2025-04-03,0.596,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-04-03,No
2025-04-02,0.606,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-04-02,No
2025-03-25,0.575,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-03-25,No
2025-03-21,0.572,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-03-21,No
2025-03-07,0.558,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-03-07,No
2025-03-07,0.524,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-03-07,No
2025-03-07,0.557,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-03-07,No
2025-02-20,0.5,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-02-20,No
2025-02-19,0.463,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-02-19,No
2025-02-17,0.469,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-02-17,No
2025-02-17,0.504,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-02-17,No
2025-02-07,0.504,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-02-07,No
2025-02-05,0.496,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-02-05,No
2025-02-04,0.484,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-02-04,No
2025-01-31,0.443,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-01-31,No
2025-01-09,0.376,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-01-09,No
2025-01-08,0.3,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-01-08,No
2025-01-06,0.384,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2025-01-06,No
2024-12-03,0.394,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-12-03,No
2024-12-02,0.403,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-12-02,No
2024-11-20,0.409,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-11-20,No
2024-11-20,0.411,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-11-20,No
2024-11-14,0.324,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-11-14,No
2024-11-14,0.306,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-11-14,No
2024-10-14,0.293,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-10-14,No
2024-10-09,0.357,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-10-09,No
2024-10-08,0.425,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-10-08,No
2024-10-08,0.381,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-10-08,No
2024-09-30,0.451,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-09-30,No
2024-09-30,0.529,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-09-30,No
2024-09-26,0.421,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-09-26,No
2024-09-25,0.338,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-09-25,No
2024-09-24,0.39,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-09-24,No
2024-09-20,0.391,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-09-20,No
2024-09-06,0.384,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-09-06,No
2024-09-06,0.435,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-09-06,No
2024-08-23,0.445,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-08-23,No
2024-08-20,0.459,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-08-20,No
2024-08-10,0.463,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-08-10,No
2024-07-17,0.431,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-07-17,No
2024-07-16,0.497,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-07-16,No
2024-07-10,0.576,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-07-10,No
2024-07-05,0.59,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-07-05,No
2024-07-03,0.587,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-07-03,No
2024-06-27,0.612,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-06-27,No
2024-06-26,0.579,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-06-26,No
2024-06-18,0.546,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-06-18,No
2024-05-30,0.574,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-05-30,No
2024-05-28,0.564,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-05-28,No
2024-05-24,0.575,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-05-24,No
2024-05-21,0.615,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-05-21,No
2024-05-20,0.655,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-05-20,No
2024-05-20,0.659,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-05-20,No
2024-05-17,0.645,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-05-17,No
2024-05-03,0.643,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-05-03,No
2024-05-03,0.56,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-05-03,No
2024-04-16,0.535,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-04-16,No
2024-04-11,0.529,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-04-11,No
2024-04-05,0.504,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-04-05,No
2024-04-03,0.496,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-04-03,No
2024-04-03,0.545,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-04-03,No
2024-03-27,0.52,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-03-27,No
2024-03-25,0.524,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-03-25,No
2024-03-07,0.569,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-03-07,No
2024-03-06,0.582,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-03-06,No
2024-03-01,0.61,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-03-01,No
2024-03-01,0.593,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-03-01,No
2024-02-28,0.576,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-02-28,No
2024-02-27,0.529,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-02-27,No
2024-02-22,0.507,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-02-22,No
2024-02-22,0.463,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-02-22,No
2024-02-14,0.448,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-02-14,No
2024-02-07,0.485,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-02-07,No
2024-02-02,0.52,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-02-02,No
2024-01-17,0.542,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-01-17,No
2024-01-16,0.588,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-01-16,No
2024-01-10,0.647,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-01-10,No
2024-01-09,0.671,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2024-01-09,No
2023-12-01,0.665,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-12-01,No
2023-11-30,0.678,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-11-30,No
2023-11-28,0.685,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-11-28,No
2023-11-28,0.67,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-11-28,No
2023-11-16,0.647,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-11-16,No
2023-11-09,0.641,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-11-09,No
2023-11-09,0.625,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-11-09,No
2023-11-08,0.599,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-11-08,No
2023-11-07,0.617,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-11-07,No
2023-11-06,0.631,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-11-06,No
2023-10-19,0.674,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-10-19,No
2023-10-18,0.661,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-10-18,No
2023-10-18,0.715,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-10-18,No
2023-10-11,0.719,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-10-11,No
2023-10-10,0.73,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-10-10,No
2023-10-09,0.727,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-10-09,No
2023-10-07,0.768,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-10-07,No
2023-10-02,0.747,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-10-02,No
2023-10-02,0.797,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-10-02,No
2023-09-29,0.817,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-09-29,No
2023-09-22,0.857,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-09-22,No
2023-08-25,0.843,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-08-25,No
2023-08-07,0.833,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-08-07,No
2023-08-05,0.831,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-08-05,No
2023-07-13,0.743,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-07-13,No
2023-06-29,0.651,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-06-29,No
2023-06-21,0.642,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-06-21,No
2023-06-16,0.61,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-06-16,No
2023-05-31,0.589,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-05-31,No
2023-05-31,0.6,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-05-31,No
2023-05-24,0.648,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-05-24,No
2023-05-18,0.621,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-05-18,No
2023-05-12,0.662,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-05-12,No
2023-05-12,0.676,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-05-12,No
2023-05-09,0.686,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-05-09,No
2023-04-20,0.669,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-04-20,No
2023-04-19,0.692,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-04-19,No
2023-04-14,0.733,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-04-14,No
2023-03-31,0.75,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-03-31,No
2023-03-31,0.778,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-03-31,No
2023-03-27,0.793,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-03-27,No
2023-03-07,0.743,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-03-07,No
2023-03-02,0.73,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-03-02,No
2023-02-27,0.726,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-02-27,No
2023-02-24,0.749,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-02-24,No
2023-02-22,0.753,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-02-22,No
2023-02-14,0.841,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-02-14,No
2023-02-13,0.8,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-02-13,No
2023-02-08,0.775,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-02-08,No
2023-01-20,0.778,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-01-20,No
2023-01-19,0.769,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-01-19,No
2023-01-19,0.752,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-01-19,No
2023-01-10,0.754,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-01-10,No
2023-01-10,0.753,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-01-10,No
2023-01-06,0.67,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2023-01-06,No
2022-11-30,0.71,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-11-30,No
2022-11-30,0.668,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-11-30,No
2022-11-28,0.626,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-11-28,No
2022-11-17,0.638,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-11-17,No
2022-11-16,0.714,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-11-16,No
2022-11-16,0.729,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-11-16,No
2022-11-09,0.802,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-11-09,No
2022-10-12,0.838,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-10-12,No
2022-10-10,0.854,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-10-10,No
2022-10-06,0.85,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-10-06,No
2022-10-06,0.861,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-10-06,No
2022-10-04,0.863,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-10-04,No
2022-10-03,0.925,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-10-03,No
2022-09-30,0.941,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-09-30,No
2022-09-09,0.976,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-09-09,No
2022-09-07,0.968,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-09-07,No
2022-08-26,0.976,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-08-26,No
2022-08-06,0.97,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-08-06,No
2022-07-14,0.962,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-07-14,No
2022-07-08,0.955,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-07-08,No
2022-06-23,0.917,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-06-23,No
2022-06-22,0.906,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-06-22,No
2022-06-18,0.818,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-06-18,No
2022-05-30,0.759,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-05-30,No
2022-05-06,0.757,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-05-06,No
2022-04-05,0.77,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-04-05,No
2022-03-25,0.781,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-03-25,No
2022-03-24,0.872,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-03-24,No
2022-03-21,0.894,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-03-21,No
2022-03-02,0.848,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-03-02,No
2022-02-24,0.819,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-02-24,No
2022-02-21,0.756,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-02-21,No
2022-02-18,0.729,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-02-18,No
2022-01-14,0.735,Moving average,0.1,Moving average,NA,,,,,,,,,,,,,2022-01-14,No
